date,Temp,Humidity,Light,CO2,HumidityRatio,syn_temp,Wind_speed,HDD,occupancy
2/3/2015 14:51,23.236,28.978,464,1167,0.00511,4.16,3.71,0.57667,1
2/3/2015 14:51,23.2,29.05,464,1171,0.00511,4.16,3.71,0.57667,1
2/3/2015 14:53,23.2225,29.15,464,1175.5,0.00514,4.16,3.71,0.57667,1
2/3/2015 14:54,23.2,29.2,453,1181,0.00514,4.16,3.71,0.57667,1
2/3/2015 14:55,23.2,29.2,464,1192,0.00514,4.16,3.71,0.57667,1
2/3/2015 14:55,23.2,29.2,464,1197.75,0.00514,4.16,3.71,0.57667,1
2/3/2015 14:57,23.2,29.254,461,1198.2,0.00515,4.16,3.71,0.57667,1
2/3/2015 14:57,23.2,29.33,464,1196.5,0.00516,4.16,3.71,0.57667,1
2/3/2015 14:58,23.2,29.35667,464,1203.25,0.00517,4.16,3.71,0.57667,1
2/3/2015 15:00,23.14,29.456,469,1209,0.00517,4.16,3.71,0.57667,1
2/3/2015 15:01,23.125,29.4725,469,1212.25,0.00517,4.16,3.71,0.57667,1
2/3/2015 15:02,23.1,29.5,463,1219.6,0.00516,4.16,3.71,0.57667,1
2/3/2015 15:03,23.1,29.55,465.25,1218.75,0.00517,4.16,3.71,0.57667,1
2/3/2015 15:04,23.1,29.6,466,1221.6,0.00518,4.16,3.71,0.57667,1
2/3/2015 15:04,23.1,29.62,469,1219.8,0.00518,4.16,3.71,0.57667,1
2/3/2015 15:06,23.1,29.7,466.5,1224.66667,0.0052,4.16,3.71,0.57667,1
2/3/2015 15:07,23.1,29.745,469,1233.75,0.00521,4.98,4.27,0.5425,1
2/3/2015 15:08,23.1,29.84,469,1235.75,0.00522,4.98,4.27,0.5425,1
2/3/2015 15:08,23.1,29.84,469,1239.5,0.00522,4.98,4.27,0.5425,1
2/3/2015 15:10,23.08571,29.89,465.66667,1245,0.00523,4.98,4.27,0.5425,1
2/3/2015 15:10,23.06667,29.85667,464,1247.25,0.00521,4.98,4.27,0.5425,1
2/3/2015 15:11,23.025,29.9175,469,1246,0.00521,4.98,4.27,0.5425,1
2/3/2015 15:13,23.01667,29.96333,462.33333,1245.16667,0.00522,4.98,4.27,0.5425,1
2/3/2015 15:14,23,30,465,1254.6,0.00522,4.98,4.27,0.5425,1
2/3/2015 15:15,23,30,461,1261.2,0.00522,4.98,4.27,0.5425,1
2/3/2015 15:16,23,30,464,1261,0.00522,4.98,4.27,0.5425,1
2/3/2015 15:16,23,30.01667,462.33333,1263.66667,0.00522,4.98,4.27,0.5425,1
2/3/2015 15:17,23,30.06,461,1270.2,0.00523,4.98,4.27,0.5425,1
2/3/2015 15:19,23,30.075,464,1273.25,0.00523,4.98,4.27,0.5425,1
2/3/2015 15:20,23,30.12,461,1280.2,0.00524,4.98,4.27,0.5425,1
2/3/2015 15:21,23,30.15,469,1284.5,0.00525,4.98,4.27,0.5425,1
2/3/2015 15:22,23,30.23,462.33333,1285.16667,0.00526,4.98,4.27,0.5425,1
2/3/2015 15:23,23,30.29,462.33333,1290.66667,0.00527,4.98,4.27,0.5425,1
2/3/2015 15:23,22.96857,30.30429,460.42857,1294.57143,0.00526,4.98,4.27,0.5425,1
2/3/2015 15:24,22.9175,30.29,464,1294,0.00524,4.98,4.27,0.5425,1
2/3/2015 15:26,22.912,30.29,461,1301,0.00524,4.98,4.27,0.5425,1
2/3/2015 15:27,22.90833,30.30667,462.33333,1313.16667,0.00524,4.98,4.27,0.5425,1
2/3/2015 15:28,22.89,30.34,464,1312.75,0.00524,4.98,4.27,0.5425,1
2/3/2015 15:29,22.945,30.39,469,1311.5,0.00527,4.98,4.27,0.5425,1
2/3/2015 15:29,22.92667,30.37333,469,1317.6,0.00526,4.98,4.27,0.5425,1
2/3/2015 15:30,22.96333,30.39,469,1327.5,0.00528,4.4,3.19,0.56667,1
2/3/2015 15:32,22.93714,30.39143,469,1330.28571,0.00527,4.4,3.19,0.56667,1
2/3/2015 15:33,22.934,30.456,466,1330,0.00528,4.4,3.19,0.56667,1
2/3/2015 15:34,22.9175,30.5,465.25,1328.75,0.00528,4.4,3.19,0.56667,1
2/3/2015 15:35,22.93714,30.40571,456.14286,1330,0.00527,4.4,3.19,0.56667,1
2/3/2015 15:36,22.956,30.412,454,1321.8,0.00528,4.4,3.19,0.56667,1
2/3/2015 15:36,22.89,30.445,454,1321.5,0.00526,4.4,3.19,0.56667,1
2/3/2015 15:38,22.934,30.6,454,1331.6,0.0053,4.4,3.19,0.56667,1
2/3/2015 15:39,22.90833,30.6,454,1336.83333,0.00529,4.4,3.19,0.56667,1
2/3/2015 15:40,22.89,30.68,454,1340,0.0053,4.4,3.19,0.56667,1
2/3/2015 15:40,22.945,30.7,454,1350.75,0.00532,4.4,3.19,0.56667,1
2/3/2015 15:42,22.89,30.675,454,1356,0.0053,4.4,3.19,0.56667,1
2/3/2015 15:42,22.89,30.675,454,1351.75,0.0053,4.4,3.19,0.56667,1
2/3/2015 15:43,22.89,30.745,454,1360.16667,0.00531,4.4,3.19,0.56667,1
2/3/2015 15:45,22.89,30.79,454,1364.2,0.00532,4.4,3.19,0.56667,1
2/3/2015 15:46,22.89,30.754,454,1363.2,0.00532,4.4,3.19,0.56667,1
2/3/2015 15:47,22.89,30.79,454,1363.16667,0.00532,4.4,3.19,0.56667,1
2/3/2015 15:48,22.89,30.79,454,1367,0.00532,4.4,3.19,0.56667,1
2/3/2015 15:49,22.89,30.79,454,1368.5,0.00532,4.4,3.19,0.56667,1
2/3/2015 15:49,22.912,30.79,454,1365.8,0.00533,4.4,3.19,0.56667,1
2/3/2015 15:51,22.89,30.89,454,1361.6,0.00534,4.4,3.19,0.56667,1
2/3/2015 15:52,22.89,30.865,465.25,1372,0.00533,4.4,3.19,0.56667,1
2/3/2015 15:53,22.89,30.89,465.25,1385.25,0.00534,4.4,3.19,0.56667,1
2/3/2015 15:53,22.89,30.89,469,1386.4,0.00534,4.4,3.19,0.56667,1
2/3/2015 15:55,22.89,30.89,469,1393.16667,0.00534,5.12,2.45,0.53667,1
2/3/2015 15:55,22.89,30.85,469,1393,0.00533,5.12,2.45,0.53667,1
2/3/2015 15:56,22.89,30.79,460,1389,0.00532,5.12,2.45,0.53667,1
2/3/2015 15:58,22.89,30.79,454,1385.2,0.00532,5.12,2.45,0.53667,1
2/3/2015 15:59,22.89,30.85667,454,1377.33333,0.00533,5.12,2.45,0.53667,1
2/3/2015 16:00,22.89,30.85667,454,1383.83333,0.00533,5.12,2.45,0.53667,1
2/3/2015 16:01,22.89,30.83,442,1388.6,0.00533,5.12,2.45,0.53667,1
2/3/2015 16:01,22.89,30.865,449.5,1377.5,0.00533,5.12,2.45,0.53667,1
2/3/2015 16:02,22.89,30.89,451.6,1374,0.00534,5.12,2.45,0.53667,1
2/3/2015 16:04,22.89,30.89,451.6,1377.6,0.00534,5.12,2.45,0.53667,1
2/3/2015 16:05,22.89,30.89,456.8,1373,0.00534,5.12,2.45,0.53667,1
2/3/2015 16:06,22.865,30.84,444,1372.25,0.00532,5.12,2.45,0.53667,1
2/3/2015 16:07,22.89,30.89,444,1376,0.00534,5.12,2.45,0.53667,1
2/3/2015 16:08,22.84,30.84,444,1361.75,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:08,22.79,30.81,444,1356.6,0.00529,5.12,2.45,0.53667,1
2/3/2015 16:09,22.79,30.84,444,1363,0.0053,5.12,2.45,0.53667,1
2/3/2015 16:11,22.79,30.83,444,1363.8,0.0053,5.12,2.45,0.53667,1
2/3/2015 16:12,22.79,30.89,444,1363.5,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:13,22.79,30.89,444,1369.33333,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:14,22.79,30.9175,444,1366.25,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:14,22.79,30.89,444,1372.57143,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:15,22.79,30.89,444,1361.66667,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:17,22.79,30.89,444,1367.25,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:18,22.79,30.89,444,1359,0.00531,5.12,2.45,0.53667,1
2/3/2015 16:19,22.79,30.934,444,1363.8,0.00531,6.72,2.55,0.47,1
2/3/2015 16:20,22.79,30.89,444,1353.75,0.00531,6.72,2.55,0.47,1
2/3/2015 16:21,22.79,31,444,1356.33333,0.00533,6.72,2.55,0.47,1
2/3/2015 16:21,22.79,31,444,1363.8,0.00533,6.72,2.55,0.47,1
2/3/2015 16:23,22.772,31.02,444,1364,0.00532,6.72,2.55,0.47,1
2/3/2015 16:24,22.79,31.05,444,1373.33333,0.00533,6.72,2.55,0.47,1
2/3/2015 16:25,22.7675,31.125,440.25,1374.25,0.00534,6.72,2.55,0.47,1
2/3/2015 16:25,22.79,31.08333,444,1369,0.00534,6.72,2.55,0.47,1
2/3/2015 16:27,22.79,31.075,444.75,1360.75,0.00534,6.72,2.55,0.47,1
2/3/2015 16:27,22.79,31.11429,441.28571,1359.5,0.00535,6.72,2.55,0.47,1
2/3/2015 16:28,22.745,31.15,447,1366.33333,0.00534,6.72,2.55,0.47,1
2/3/2015 16:30,22.772,31.2,439.8,1377,0.00535,6.72,2.55,0.47,1
2/3/2015 16:31,22.79,31.2,441,1379.5,0.00536,6.72,2.55,0.47,1
2/3/2015 16:32,22.745,31.2,442.5,1379.25,0.00535,6.72,2.55,0.47,1
2/3/2015 16:33,22.7225,31.2,442.5,1381.5,0.00534,6.72,2.55,0.47,1
2/3/2015 16:34,22.745,31.29,438,1381,0.00536,6.72,2.55,0.47,1
2/3/2015 16:34,22.73,31.16667,441,1374,0.00533,6.72,2.55,0.47,1
2/3/2015 16:36,22.73,31.21333,441,1372.5,0.00534,6.72,2.55,0.47,1
2/3/2015 16:37,22.7,31.1,442.5,1369.75,0.00531,6.72,2.55,0.47,1
2/3/2015 16:38,22.7,31.12,443.4,1368.6,0.00532,6.72,2.55,0.47,1
2/3/2015 16:38,22.715,31.2,441,1368.33333,0.00534,6.72,2.55,0.47,1
2/3/2015 16:40,22.7,31.16667,441,1365.33333,0.00533,6.72,2.55,0.47,1
2/3/2015 16:40,22.715,31.2,441,1370.5,0.00534,6.72,2.55,0.47,1
2/3/2015 16:41,22.715,31.2,441,1366.33333,0.00534,6.72,2.55,0.47,1
2/3/2015 16:43,22.7,31.2,442.5,1373.5,0.00533,8.1,2.3,0.4125,1
2/3/2015 16:44,22.745,31.2225,438,1378.5,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:45,22.7,31.272,441,1377.16667,0.00534,8.1,2.3,0.4125,1
2/3/2015 16:46,22.7,31.245,447,1401.16667,0.00534,8.1,2.3,0.4125,1
2/3/2015 16:46,22.7,31.2675,442.5,1395.33333,0.00534,8.1,2.3,0.4125,1
2/3/2015 16:47,22.7,31.29,447,1401,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:49,22.7,31.29,444,1400.5,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:50,22.7,31.29,447,1394,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:51,22.7,31.29,447,1394.6,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:52,22.7,31.29,447,1389.66667,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:53,22.7,31.29,447,1377.2,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:53,22.7,31.29,447,1387,0.00535,8.1,2.3,0.4125,1
2/3/2015 16:54,22.7,31.37571,439,1393.42857,0.00536,8.1,2.3,0.4125,1
2/3/2015 16:56,22.7,31.39,447,1393.75,0.00536,8.1,2.3,0.4125,1
2/3/2015 16:57,22.7,31.39,441.4,1392.6,0.00536,8.1,2.3,0.4125,1
2/3/2015 16:58,22.7,31.37,438.6,1394.2,0.00536,8.1,2.3,0.4125,1
2/3/2015 16:59,22.7,31.4175,440,1396.25,0.00537,8.1,2.3,0.4125,1
2/3/2015 16:59,22.7,31.39,443.5,1390.5,0.00536,8.1,2.3,0.4125,1
2/3/2015 17:00,22.7225,31.365,436.5,1397.5,0.00537,8.1,2.3,0.4125,1
2/3/2015 17:02,22.7,31.4175,433,1398.25,0.00537,8.1,2.3,0.4125,1
2/3/2015 17:03,22.7,31.4725,433,1402.25,0.00538,8.1,2.3,0.4125,1
2/3/2015 17:04,22.7,31.37857,433,1398,0.00536,8.1,2.3,0.4125,1
2/3/2015 17:05,22.7,31.29,433,1384.25,0.00535,8.1,2.3,0.4125,1
2/3/2015 17:06,22.7,31.29,433,1387.33333,0.00535,8.1,2.3,0.4125,1
2/3/2015 17:06,22.7,31.29,433,1392.5,0.00535,10.44,2.29,0.315,1
2/3/2015 17:08,22.7,31.236,433,1384.8,0.00534,10.44,2.29,0.315,1
2/3/2015 17:09,22.7225,31.315,433,1388,0.00536,10.44,2.29,0.315,1
2/3/2015 17:10,22.7,31.27,433,1384.6,0.00534,10.44,2.29,0.315,1
2/3/2015 17:10,22.7,31.275,433,1373.33333,0.00534,10.44,2.29,0.315,1
2/3/2015 17:12,22.7,31.18,433,1368.8,0.00533,10.44,2.29,0.315,1
2/3/2015 17:12,22.7,31.2,433,1364,0.00533,10.44,2.29,0.315,1
2/3/2015 17:13,22.7,31.15,433,1357.5,0.00532,10.44,2.29,0.315,1
2/3/2015 17:15,22.7,31.2,433,1352,0.00533,10.44,2.29,0.315,1
2/3/2015 17:16,22.7,31.2,433,1357,0.00533,10.44,2.29,0.315,1
2/3/2015 17:17,22.7,31.1,433,1361.75,0.00531,10.44,2.29,0.315,1
2/3/2015 17:18,22.7,31.1,433,1356,0.00531,10.44,2.29,0.315,1
2/3/2015 17:19,22.7,31.1,433,1344.25,0.00531,10.44,2.29,0.315,1
2/3/2015 17:19,22.7,31.05,433,1357.75,0.0053,10.44,2.29,0.315,1
2/3/2015 17:21,22.7,31.1,433,1355.75,0.00531,10.44,2.29,0.315,1
2/3/2015 17:22,22.7,31.1,433,1354.66667,0.00531,10.44,2.29,0.315,1
2/3/2015 17:23,22.7,31.01667,433,1343.33333,0.0053,10.44,2.29,0.315,1
2/3/2015 17:23,22.7,31.05,433,1334.16667,0.0053,10.44,2.29,0.315,1
2/3/2015 17:25,22.7225,30.9725,433,1340.25,0.0053,10.44,2.29,0.315,1
2/3/2015 17:25,22.736,30.934,433,1336.8,0.0053,10.44,2.29,0.315,1
2/3/2015 17:26,22.7675,31,433,1335.75,0.00532,10.44,2.29,0.315,1
2/3/2015 17:28,22.73,31,433,1342.33333,0.00531,10.44,2.29,0.315,1
2/3/2015 17:29,22.718,31,433,1348.8,0.0053,10.44,2.29,0.315,1
2/3/2015 17:30,22.7,31,433,1353.25,0.0053,10.44,2.29,0.315,1
2/3/2015 17:31,22.7,30.912,433,1339,0.00528,12.08,3.52,0.24667,1
2/3/2015 17:31,22.7,30.945,433,1338.25,0.00529,12.08,3.52,0.24667,1
2/3/2015 17:32,22.7,30.956,433,1347.6,0.00529,12.08,3.52,0.24667,1
2/3/2015 17:34,22.7,30.9725,433,1338.75,0.00529,12.08,3.52,0.24667,1
2/3/2015 17:35,22.7,30.89,433,1318,0.00528,12.08,3.52,0.24667,1
2/3/2015 17:36,22.7,30.87333,433,1311.16667,0.00527,12.08,3.52,0.24667,1
2/3/2015 17:37,22.66,30.83,433,1306.5,0.00525,12.08,3.52,0.24667,1
2/3/2015 17:38,22.68,30.87,433,1316.66667,0.00527,12.08,3.52,0.24667,1
2/3/2015 17:38,22.7,30.89,433,1306.33333,0.00528,12.08,3.52,0.24667,1
2/3/2015 17:39,22.7,30.79,429.5,1300.5,0.00526,12.08,3.52,0.24667,1
2/3/2015 17:41,22.675,30.7225,433,1298.66667,0.00524,12.08,3.52,0.24667,1
2/3/2015 17:42,22.675,30.745,424.6,1298.2,0.00524,12.08,3.52,0.24667,1
2/3/2015 17:43,22.7,30.7675,426,1292.5,0.00526,12.08,3.52,0.24667,1
2/3/2015 17:44,22.675,30.7225,426,1288.5,0.00524,12.08,3.52,0.24667,1
2/3/2015 17:44,22.7,30.7,433,1299.66667,0.00524,12.08,3.52,0.24667,1
2/3/2015 17:45,22.65,30.65,423.66667,1285.33333,0.00522,12.08,3.52,0.24667,1
2/3/2015 17:47,22.7,30.675,426,1286,0.00524,12.08,3.52,0.24667,1
2/3/2015 17:48,22.6,30.58333,419,1284.33333,0.00519,12.08,3.52,0.24667,1
2/3/2015 17:49,22.6,30.575,422.5,1275.25,0.00519,12.08,3.52,0.24667,1
2/3/2015 17:50,22.6,30.6,419,1273.8,0.0052,12.08,3.52,0.24667,1
2/3/2015 17:51,22.6,30.6,419,1271.8,0.0052,12.08,3.52,0.24667,1
2/3/2015 17:51,22.6,30.55,419,1273.33333,0.00519,12.08,3.52,0.24667,1
2/3/2015 17:53,22.6,30.58,419,1261.75,0.00519,12.08,3.52,0.24667,1
2/3/2015 17:54,22.6,30.56667,419,1258.5,0.00519,12.08,3.52,0.24667,1
2/3/2015 17:55,22.6,30.4725,419,1251.5,0.00517,10,6.04,0.33333,1
2/3/2015 17:55,22.6,30.445,419,1241.33333,0.00517,10,6.04,0.33333,1
2/3/2015 17:57,22.6,30.4725,419,1238.75,0.00517,10,6.04,0.33333,1
2/3/2015 17:57,22.6,30.37,419,1246.8,0.00516,10,6.04,0.33333,1
2/3/2015 17:58,22.6,30.315,419,1240.75,0.00515,10,6.04,0.33333,1
2/3/2015 18:00,22.6,30.365,419,1240.25,0.00516,10,6.04,0.33333,1
2/3/2015 18:01,22.6,30.275,426,1239,0.00514,10,6.04,0.33333,1
2/3/2015 18:02,22.6,30.245,422.5,1235.25,0.00513,10,6.04,0.33333,1
2/3/2015 18:03,22.6,30.254,424.6,1229.8,0.00514,10,6.04,0.33333,1
2/3/2015 18:04,22.6,30.18,419,1220.6,0.00512,10,6.04,0.33333,1
2/3/2015 18:04,22.6,30.16667,419,1214.16667,0.00512,10,6.04,0.33333,1
2/3/2015 18:06,22.6,30.1,419,1214,0.00511,10,6.04,0.33333,1
2/3/2015 18:07,22.6,30.14,419,1217.8,0.00512,10,6.04,0.33333,1
2/3/2015 18:08,22.6,30.1,419,1211.8,0.00511,10,6.04,0.33333,1
2/3/2015 18:08,22.6,30.1,419,1217.2,0.00511,10,6.04,0.33333,1
2/3/2015 18:10,22.6,30.1,415.5,1211.5,0.00511,10,6.04,0.33333,1
2/3/2015 18:10,22.6,30.18167,419,1207.33333,0.00512,10,6.04,0.33333,1
2/3/2015 18:11,22.6,30.1,419,1204.75,0.00511,10,6.04,0.33333,1
2/3/2015 18:13,22.6,30.1225,0,1205.25,0.00511,10,6.04,0.33333,0
2/3/2015 18:14,22.575,30.05,0,1204.75,0.00509,10,6.04,0.33333,0
2/3/2015 18:15,22.5,30.1,0,1196.66667,0.00508,10,6.04,0.33333,0
2/3/2015 18:16,22.5,30.1,0,1191.5,0.00508,10,6.04,0.33333,0
2/3/2015 18:16,22.5,30.1,0,1184,0.00508,10,6.04,0.33333,0
2/3/2015 18:17,22.445,30.1,0,1189.25,0.00506,10,6.04,0.33333,0
2/3/2015 18:19,22.39,30.075,0,1186.5,0.00504,9.3,4.79,0.3625,0
2/3/2015 18:20,22.39,30.1,0,1180.75,0.00504,9.3,4.79,0.3625,0
2/3/2015 18:21,22.39,30.05,0,1172.5,0.00504,9.3,4.79,0.3625,0
2/3/2015 18:22,22.365,30.075,0,1164,0.00503,9.3,4.79,0.3625,0
2/3/2015 18:23,22.35667,30.1,0,1160.66667,0.00503,9.3,4.79,0.3625,0
2/3/2015 18:23,22.29,30,0,1143.25,0.005,9.3,4.79,0.3625,0
2/3/2015 18:24,22.2675,29.945,0,1139.5,0.00498,9.3,4.79,0.3625,0
2/3/2015 18:26,22.245,29.9725,0,1138.25,0.00498,9.3,4.79,0.3625,0
2/3/2015 18:27,22.2,29.815,0,1135.5,0.00494,9.3,4.79,0.3625,0
2/3/2015 18:28,22.2,29.84,0,1124.75,0.00494,9.3,4.79,0.3625,0
2/3/2015 18:29,22.2,29.85667,0,1119.33333,0.00495,9.3,4.79,0.3625,0
2/3/2015 18:29,22.125,29.79,0,1110.25,0.00491,9.3,4.79,0.3625,0
2/3/2015 18:30,22.1,29.79,0,1105.5,0.0049,9.3,4.79,0.3625,0
2/3/2015 18:32,22.1,29.745,0,1096.75,0.0049,9.3,4.79,0.3625,0
2/3/2015 18:33,22.1,29.7,0,1092.25,0.00489,9.3,4.79,0.3625,0
2/3/2015 18:34,22.1,29.6,0,1092.5,0.00487,9.3,4.79,0.3625,0
2/3/2015 18:35,22.025,29.525,0,1085.75,0.00484,9.3,4.79,0.3625,0
2/3/2015 18:36,22,29.46333,0,1074.33333,0.00482,9.3,4.79,0.3625,0
2/3/2015 18:36,22,29.39,0,1066,0.00481,9.3,4.79,0.3625,0
2/3/2015 18:38,22,29.39,0,1058.5,0.00481,9.3,4.79,0.3625,0
2/3/2015 18:39,21.9175,29.29,0,1050.75,0.00477,9.3,4.79,0.3625,0
2/3/2015 18:40,21.89,29.2675,0,1044,0.00476,9.3,4.79,0.3625,0
2/3/2015 18:40,21.96333,29.2,0,1039,0.00477,9.3,4.79,0.3625,0
2/3/2015 18:42,21.89,29.2,0,1030.5,0.00474,9.3,4.79,0.3625,0
2/3/2015 18:42,21.89,29.2,0,1030.8,0.00474,9.99,2.4,0.33375,0
2/3/2015 18:43,21.89,29.2,0,1032.33333,0.00474,9.99,2.4,0.33375,0
2/3/2015 18:45,21.89,29.16,0,1021.2,0.00474,9.99,2.4,0.33375,0
2/3/2015 18:46,21.89,29.2,0,1018.66667,0.00474,9.99,2.4,0.33375,0
2/3/2015 18:47,21.89,29.2,0,1008.75,0.00474,9.99,2.4,0.33375,0
2/3/2015 18:48,21.79,29,0,1003.25,0.00468,9.99,2.4,0.33375,0
2/3/2015 18:49,21.81,29,0,989.8,0.00469,9.99,2.4,0.33375,0
2/3/2015 18:49,21.815,29,0,992,0.00469,9.99,2.4,0.33375,0
2/3/2015 18:51,21.79,28.9725,0,985.75,0.00468,9.99,2.4,0.33375,0
2/3/2015 18:52,21.79,28.89,0,989,0.00467,9.99,2.4,0.33375,0
2/3/2015 18:53,21.7225,28.89,0,983,0.00465,9.99,2.4,0.33375,0
2/3/2015 18:53,21.7,28.89,0,976.75,0.00464,9.99,2.4,0.33375,0
2/3/2015 18:55,21.7,28.89,0,970.33333,0.00464,9.99,2.4,0.33375,0
2/3/2015 18:55,21.7,28.865,0,961.75,0.00464,9.99,2.4,0.33375,0
2/3/2015 18:56,21.7,28.865,0,958.75,0.00464,9.99,2.4,0.33375,0
2/3/2015 18:58,21.7,28.89,0,954.66667,0.00464,9.99,2.4,0.33375,0
2/3/2015 18:59,21.7,28.79,0,950.5,0.00462,9.99,2.4,0.33375,0
2/3/2015 19:00,21.7,28.815,0,942.75,0.00463,9.99,2.4,0.33375,0
2/3/2015 19:01,21.675,28.79,0,938.25,0.00462,9.99,2.4,0.33375,0
2/3/2015 19:01,21.675,28.7675,0,941,0.00461,9.99,2.4,0.33375,0
2/3/2015 19:02,21.63333,28.73,0,944.33333,0.00459,9.99,2.4,0.33375,0
2/3/2015 19:04,21.6,28.65,0,938,0.00457,9.99,2.4,0.33375,0
2/3/2015 19:05,21.6,28.675,0,934.5,0.00458,9.99,2.4,0.33375,0
2/3/2015 19:06,21.6,28.63333,0,936.66667,0.00457,9.99,2.4,0.33375,0
2/3/2015 19:07,21.6,28.6,0,926,0.00456,13.03,4.33,0.20708,0
2/3/2015 19:08,21.6,28.6,0,920.75,0.00456,13.03,4.33,0.20708,0
2/3/2015 19:08,21.6,28.56,0,920.2,0.00456,13.03,4.33,0.20708,0
2/3/2015 19:09,21.6,28.5,0,911.33333,0.00455,13.03,4.33,0.20708,0
2/3/2015 19:11,21.6,28.5,0,905.33333,0.00455,13.03,4.33,0.20708,0
2/3/2015 19:12,21.6,28.5,0,904.2,0.00455,13.03,4.33,0.20708,0
2/3/2015 19:13,21.6,28.5,0,899.66667,0.00455,13.03,4.33,0.20708,0
2/3/2015 19:14,21.6,28.478,0,898.2,0.00454,13.03,4.33,0.20708,0
2/3/2015 19:14,21.6,28.4725,0,898.25,0.00454,13.03,4.33,0.20708,0
2/3/2015 19:15,21.6,28.39,0,895,0.00453,13.03,4.33,0.20708,0
2/3/2015 19:17,21.6,28.39,0,891.66667,0.00453,13.03,4.33,0.20708,0
2/3/2015 19:18,21.58,28.35,0,887.4,0.00452,13.03,4.33,0.20708,0
2/3/2015 19:19,21.6,28.29,0,885.33333,0.00451,13.03,4.33,0.20708,0
2/3/2015 19:20,21.56,28.29,0,876.4,0.0045,13.03,4.33,0.20708,0
2/3/2015 19:21,21.53333,28.29,0,871.33333,0.0045,13.03,4.33,0.20708,0
2/3/2015 19:21,21.5,28.29,0,863.5,0.00449,13.03,4.33,0.20708,0
2/3/2015 19:23,21.5,28.2675,0,865.25,0.00448,13.03,4.33,0.20708,0
2/3/2015 19:24,21.5,28.23,0,859.66667,0.00448,13.03,4.33,0.20708,0
2/3/2015 19:25,21.5,28.26,0,858.66667,0.00448,13.03,4.33,0.20708,0
2/3/2015 19:25,21.5,28.2,0,852.25,0.00447,13.03,4.33,0.20708,0
2/3/2015 19:27,21.5,28.175,0,849.25,0.00447,13.03,4.33,0.20708,0
2/3/2015 19:27,21.5,28.1,0,849,0.00446,13.03,4.33,0.20708,0
2/3/2015 19:28,21.5,28.1,0,845,0.00446,13.03,4.33,0.20708,0
2/3/2015 19:30,21.5,28.1,0,844.5,0.00446,13.03,4.33,0.20708,0
2/3/2015 19:31,21.5,28.05,0,843.75,0.00445,14.6,3.32,0.14167,0
2/3/2015 19:32,21.5,28.075,0,842,0.00445,14.6,3.32,0.14167,0
2/3/2015 19:33,21.5,28.1,0,833.2,0.00446,14.6,3.32,0.14167,0
2/3/2015 19:34,21.5,28.03333,0,832.66667,0.00445,14.6,3.32,0.14167,0
2/3/2015 19:34,21.4175,27.945,0,825.25,0.00441,14.6,3.32,0.14167,0
2/3/2015 19:36,21.39,27.89,0,820.33333,0.00439,14.6,3.32,0.14167,0
2/3/2015 19:37,21.4175,27.9175,0,824.5,0.0044,14.6,3.32,0.14167,0
2/3/2015 19:38,21.39,27.89,0,819.25,0.00439,14.6,3.32,0.14167,0
2/3/2015 19:38,21.39,27.89,0,820.2,0.00439,14.6,3.32,0.14167,0
2/3/2015 19:40,21.39,27.89,0,817.66667,0.00439,14.6,3.32,0.14167,0
2/3/2015 19:40,21.365,27.89,0,808,0.00439,14.6,3.32,0.14167,0
2/3/2015 19:41,21.39,27.79,0,806.66667,0.00438,14.6,3.32,0.14167,0
2/3/2015 19:43,21.39,27.85667,0,804.66667,0.00439,14.6,3.32,0.14167,0
2/3/2015 19:44,21.29,27.85,0,803.8,0.00436,14.6,3.32,0.14167,0
2/3/2015 19:45,21.29,27.79,0,806,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:46,21.29,27.79,0,801.5,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:46,21.34,27.79,0,802,0.00436,14.6,3.32,0.14167,0
2/3/2015 19:47,21.29,27.79,0,803.66667,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:49,21.29,27.79,0,800,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:50,21.29,27.79,0,795,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:51,21.29,27.79,0,785,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:52,21.29,27.79,0,781,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:53,21.29,27.79,0,782,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:53,21.29,27.7675,0,778,0.00435,14.6,3.32,0.14167,0
2/3/2015 19:54,21.29,27.79,0,772.5,0.00435,12.25,4.86,0.23958,0
